Номер варианта,ID,INCOME_BASE_TYPE,CREDIT_PURPOSE,INSURANCE_FLAG,DTI,SEX,FULL_AGE_CHILD_NUMBER,DEPENDANT_NUMBER,EDUCATION,EMPL_TYPE,EMPL_SIZE,BANKACCOUNT_FLAG,Period_at_work,age,EMPL_PROPERTY,EMPL_FORM,FAMILY_STATUS,max90days,max60days,max30days,max21days,max14days,avg_num_delay,if_zalog,num_AccountActive180,num_AccountActive90,num_AccountActive60,Active_to_All_prc,numAccountActiveAll,numAccountClosed,sum_of_paym_months,all_credits,Active_not_cc,own_closed,min_MnthAfterLoan,max_MnthAfterLoan,dlq_exist,thirty_in_a_year,sixty_in_a_year,ninety_in_a_year,thirty_vintage,sixty_vintage,ninety_vintage,cluster
14,1088634,2,9,1.0,0.49,0,0,0,4,1,5,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088654,2,9,0.0,0.3,1,0,0,4,6,3,0.0,184.0,41.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088674,0,8,1.0,0.43,1,0,0,7,1,3,0.0,96.0,54.0,4,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088694,2,9,1.0,0.44,0,1,0,4,7,3,0.0,43.0,31.0,2,6,6,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,2.0,65.0,5.0,1.0,1.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1088714,3,8,0.0,0.52,1,1,0,4,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088734,4,9,0.0,0.32,1,1,0,4,7,3,0.0,138.0,35.0,3,5,3,1.0,0.0,0.0,0.0,0.0,0.0775193798,1.0,0.0,0.0,0.0,0.3,3.0,7.0,119.0,10.0,2.0,1.0,8.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1088754,0,8,0.0,0.34,1,0,0,5,6,3,3.0,89.0,26.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088774,0,8,1.0,0.51,1,3,0,7,7,3,1.0,233.0,40.0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088794,4,4,1.0,0.49,1,0,0,7,3,1,0.0,41.0,47.0,8,6,5,6.0,1.0,0.0,0.0,0.0,0.0335051546,1.0,3.0,1.0,1.0,0.35,7.0,13.0,375.0,20.0,3.0,3.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1088814,2,4,0.0,0.46,1,0,0,7,7,3,0.0,7.0,29.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088834,0,8,1.0,0.49,1,0,0,6,6,5,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088854,3,9,1.0,0.35,1,3,0,4,6,1,0.0,18.0,33.0,3,6,3,11.0,5.0,5.0,4.0,3.0,0.2121212121,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78.0,6.0,0.0,0.0,22.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14,1088874,0,4,1.0,0.42,0,0,0,7,7,1,3.0,57.0,28.0,8,1,5,4.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,2.0,2.0,0.4,4.0,6.0,62.0,10.0,3.0,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14,1088894,0,4,1.0,0.46,0,2,0,4,1,1,0.0,64.0,39.0,2,5,3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333,1.0,2.0,27.0,3.0,1.0,0.0,18.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1088914,0,3,0.0,0.45,1,0,0,7,6,3,1.0,43.0,55.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088934,1,9,0.0,0.4,0,0,0,4,2,8,0.0,70.0,28.0,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088954,2,9,0.0,0.43,1,0,0,4,7,2,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088974,3,9,1.0,0.5,0,0,0,1,5,4,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1088994,2,8,1.0,0.47,1,2,0,7,5,3,0.0,59.0,39.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089014,3,3,1.0,0.15,0,0,0,4,7,6,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089034,2,9,0.0,0.23,1,0,0,4,4,3,0.0,40.0,23.0,8,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,0.0,1.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089054,3,9,0.0,0.45,0,0,0,4,1,3,0.0,7.0,39.0,8,6,6,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089074,3,9,0.0,0.38,1,1,0,7,1,3,0.0,64.0,36.0,8,6,3,2.0,1.0,1.0,0.0,0.0,0.2173913043,0.0,1.0,1.0,1.0,0.6666666667,2.0,1.0,18.0,3.0,0.0,0.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089094,4,9,1.0,0.4,0,0,0,7,5,3,0.0,31.0,35.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089114,2,9,0.0,0.27,0,1,0,1,7,4,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089134,0,4,0.0,0.43,1,0,0,4,6,3,3.0,40.0,34.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089154,3,8,0.0,0.38,1,2,0,4,3,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089174,4,4,0.0,0.31,1,1,0,4,3,1,0.0,9.0,30.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089194,0,9,1.0,0.44,1,0,0,4,5,3,0.0,39.0,31.0,9,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089214,2,4,0.0,0.15,1,0,0,1,7,3,0.0,6.0,28.0,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0,0.0,0.0,12.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089234,2,4,1.0,0.39,1,2,0,7,1,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089254,4,4,1.0,0.43,1,1,0,7,5,4,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089274,2,3,1.0,0.2,1,1,0,4,7,3,0.0,15.0,26.0,8,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,15.0,2.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089294,0,9,0.0,0.56,0,0,0,4,1,3,0.0,9.0,48.0,2,6,6,7.0,4.0,1.0,1.0,1.0,0.0185185185,0.0,2.0,1.0,0.0,0.5,4.0,4.0,53.0,8.0,3.0,0.0,2.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1089314,4,1,1.0,0.33,1,0,0,7,1,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089334,0,7,1.0,0.55,1,1,0,4,7,3,0.0,58.0,45.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089354,0,4,1.0,0.59,1,2,0,7,1,6,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089374,2,4,1.0,0.28,0,1,0,4,4,3,0.0,8.0,41.0,2,6,6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,98.0,9.0,0.0,0.0,14.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089394,4,8,1.0,0.53,1,1,0,5,5,6,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089414,0,9,1.0,0.37,1,0,0,7,6,3,3.0,123.0,32.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089434,2,9,1.0,0.33,1,0,0,4,6,3,0.0,82.0,25.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089454,4,9,1.0,0.3,0,0,0,4,7,2,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089474,2,9,0.0,0.47,1,0,0,7,9,3,0.0,42.0,36.0,12,6,6,23.0,8.0,7.0,7.0,7.0,0.0188679245,0.0,1.0,0.0,0.0,0.75,3.0,1.0,52.0,4.0,2.0,0.0,5.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
14,1089494,3,8,0.0,0.49,0,0,0,3,5,5,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089514,0,8,0.0,0.25,0,0,0,4,7,6,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089534,4,9,0.0,0.36,1,2,0,4,3,1,0.0,25.0,34.0,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0350877193,0.0,0.0,0.0,0.0,0.5,3.0,3.0,55.0,6.0,0.0,0.0,13.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14,1089554,4,9,1.0,0.43,1,1,0,4,6,3,0.0,6.0,29.0,2,6,3,4.0,4.0,4.0,0.0,0.0,0.0238095238,1.0,0.0,0.0,0.0,0.25,2.0,6.0,82.0,8.0,2.0,2.0,7.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1089574,3,8,1.0,0.41,0,3,0,4,7,1,0.0,18.0,37.0,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666667,4.0,2.0,110.0,6.0,1.0,0.0,8.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089594,4,9,1.0,0.32,0,0,0,4,1,1,0.0,42.0,45.0,8,6,6,1.0,0.0,0.0,0.0,0.0,0.025974026,1.0,0.0,0.0,0.0,0.1111111111,2.0,7.0,150.0,9.0,1.0,2.0,13.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1089614,2,9,1.0,0.26,1,1,0,7,1,3,1.0,114.0,41.0,2,5,3,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089634,2,3,1.0,0.59,0,0,0,7,7,3,1.0,169.0,50.0,8,5,3,2.0,0.0,0.0,0.0,0.0,0.0423728814,0.0,1.0,1.0,0.0,0.8333333333,5.0,1.0,113.0,6.0,1.0,0.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1089654,2,0,0.0,0.32,1,0,0,4,3,3,0.0,66.0,34.0,12,2,6,0.0,0.0,0.0,0.0,0.0,0.0126582278,1.0,1.0,0.0,0.0,0.75,3.0,1.0,78.0,4.0,1.0,0.0,5.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089674,2,9,1.0,0.13,1,0,0,4,5,3,0.0,83.0,32.0,3,6,6,0.0,0.0,0.0,0.0,0.0,0.012345679,1.0,1.0,1.0,1.0,0.2,2.0,8.0,160.0,10.0,0.0,0.0,1.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1089694,0,9,1.0,0.36,0,0,0,4,1,3,0.0,17.0,39.0,8,6,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,6.0,79.0,8.0,0.0,0.0,10.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089714,2,9,1.0,0.25,0,0,0,4,7,3,0.0,31.0,25.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089734,4,9,1.0,0.46,1,2,0,1,5,1,0.0,84.0,35.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089754,0,2,0.0,0.53,0,0,0,7,1,3,3.0,108.0,39.0,4,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089774,0,9,1.0,0.58,1,0,0,4,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089794,0,4,0.0,0.11,0,0,0,4,1,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089814,2,4,0.0,0.54,1,1,0,6,7,3,0.0,142.0,44.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089834,4,9,0.0,0.45,1,0,0,1,7,4,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089854,4,8,1.0,0.28,0,0,0,4,5,1,0.0,67.0,51.0,2,6,3,1.0,1.0,1.0,1.0,1.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089874,4,9,0.0,0.34,1,0,0,1,1,3,0.0,120.0,54.0,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0725806452,0.0,0.0,0.0,0.0,0.6666666667,2.0,1.0,115.0,3.0,1.0,1.0,39.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1089894,0,8,1.0,0.14,1,0,0,4,3,3,0.0,27.0,33.0,2,5,6,0.0,0.0,0.0,0.0,0.0,0.2011494253,1.0,0.0,0.0,0.0,0.2,1.0,4.0,139.0,5.0,0.0,2.0,43.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14,1089914,2,8,1.0,0.28,1,0,0,4,5,3,0.0,50.0,31.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089934,0,9,0.0,0.57,0,0,0,4,5,2,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089954,4,9,0.0,0.38,1,1,0,4,6,3,0.0,180.0,52.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089974,0,9,0.0,0.55,0,1,0,1,7,1,0.0,7.0,26.0,4,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1089994,2,4,1.0,0.16,1,0,0,7,6,3,1.0,103.0,30.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090014,0,9,1.0,0.49,0,0,0,4,7,3,0.0,10.0,48.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090034,4,5,1.0,0.2,0,0,0,4,7,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090054,2,4,1.0,0.47,1,2,0,6,1,3,1.0,188.0,41.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090074,0,9,1.0,0.44,0,0,0,4,1,1,1.0,11.0,28.0,7,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090094,4,4,1.0,0.14,1,0,0,4,7,1,0.0,85.0,48.0,2,6,6,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1090114,4,9,1.0,0.59,1,3,0,5,6,5,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090134,4,3,1.0,0.18,1,0,0,6,5,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090154,2,8,0.0,0.29,1,0,0,7,6,3,1.0,7.0,27.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090174,4,4,1.0,0.48,1,1,0,7,1,3,0.0,76.0,44.0,2,5,5,2.0,1.0,1.0,1.0,0.0,0.0619469027,1.0,1.0,0.0,0.0,0.3333333333,3.0,6.0,106.0,9.0,2.0,2.0,3.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
14,1090194,2,3,0.0,0.45,1,0,0,7,7,3,0.0,38.0,24.0,5,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090214,2,8,0.0,0.51,0,1,0,4,5,3,0.0,35.0,33.0,8,2,6,0.0,0.0,0.0,0.0,0.0,0.0256410256,1.0,0.0,0.0,0.0,1.0,2.0,0.0,38.0,2.0,2.0,0.0,8.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,1090234,2,3,1.0,0.54,1,0,0,7,7,2,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090254,4,4,0.0,0.28,1,0,0,4,6,2,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090274,2,4,1.0,0.4,1,2,0,7,6,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090294,2,4,0.0,0.56,0,1,0,4,7,3,0.0,9.0,28.0,2,6,3,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.2,1.0,4.0,71.0,5.0,1.0,0.0,9.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
14,1090314,3,9,1.0,0.24,0,1,0,4,5,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,1090334,4,9,1.0,0.3,1,0,0,5,3,7,0.0,43.0,34.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0147058824,0.0,0.0,0.0,0.0,0.4,2.0,3.0,62.0,5.0,1.0,0.0,9.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
